Month,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
,11842.8,16732.6,16556.3,28847.3,52688.1,71205.8,34752.9,15583.3,14891.7,14541.2,13678.6,12132.7
,11847.9,16823.3,16603.5,28857.1,52710.8,71224.9,34870.3,15649.9,14954.5,14583.2,13707.2,12138.9
,11856.9,16842.7,16611.3,28953,52761.2,71226.7,35047.7,15660,14962.8,14590,13710,12151.6
,11875.3,16933.9,16619.5,29010.8,52911.6,71371.5,35080.9,15685.5,14975.8,14594.8,13742.3,12258.8
,11900.6,16957.6,16643.7,29047.3,52979.7,71420.5,35120.4,15701,15006.1,14612.8,13783.2,12269.8
,11913.4,16962.9,16652.3,29072.3,53317.3,71476.4,35297.9,15718.1,15015.7,14614.8,13819.5,12270.9
,11933.2,17039.6,16673.9,29340,53406.3,71577.4,35341.4,15723.1,15031,14616.2,13832.1,12276.1
,11934,17251.9,16726.2,29371.4,53500.2,71723.4,35398.7,15803.5,15031.9,14680.1,13840,12287.8
,11935.8,17297.4,16749.8,29686.4,53557.9,72093.7,35421.8,15823.1,15054.2,14695.2,13845.8,12295.8
,11936.5,17422,16758.4,29811.2,53709.8,72140.4,35457.6,15828.7,15097.9,14790.2,13924.3,12300.8
,11936.9,17475.3,16765.9,29990.8,53742.1,72310.4,35508.6,15876.5,15109.9,14824.3,13931.7,12308.5
,11944,17542.5,16774.2,30107.8,53799.8,72485.1,35513,15909.5,15111.5,14828.2,13935.3,12314.7
,11945.9,17548.5,16781.8,30193.2,53804.4,72541.1,35563.9,15936.2,15127.2,14848.1,13937.9,12324
,11949.7,17620.9,16820.5,30211.6,53936.6,72612.8,35651.9,15945.8,15153.7,14894.5,13974.9,12402.7
,12033.1,17638.7,16822.5,30304.5,53957.5,72615.6,35946.4,15953.4,15236.9,14960.8,14018.8,12405
,12034,17859,16825.7,30362.6,54019,72727.2,36027,15958,15252,15021.7,14074.3,12436.1
,12041,18046.2,16827.6,30428.6,54079,72772.4,36270,16070.1,15461,15034.7,14078.5,12452.4
,12057.5,18081.4,16839.7,30503.6,54145.6,72801,36409.6,16071.2,15475.4,15043,14136.3,12464.6
,12094.1,18276.7,16880.1,30521,54242.2,72918.3,36464.2,16226.9,15476.2,15061.1,14174.5,12466.8
,12129.1,18329.8,16887.7,30633.7,54328.6,73103.8,36540.5,16277.2,15507.8,15086.1,14189.1,12472.4
,12137.1,18338.3,16899.1,30635.4,54449,73167.7,36586.7,16277.6,15525.6,15090.9,14209.6,12485.4
,12148,18476.3,16916.1,30816.2,54582.1,73296.3,36688.1,16304.8,15664.1,15099.9,14210.4,12487
,12166.4,18531.5,16924.9,30840.2,54601.9,73399.8,36860.2,16316.8,15670.4,15101.4,14245.7,12520.4
,12283.5,18546.1,16974.4,30856.3,54636.5,73481.6,36890.2,16320.6,15678.3,15152.9,14276.8,12541
,12287.7,18547.1,16991.6,31053,54789.6,73659.7,36942.1,16333,15685.8,15216.4,14277.5,12551.4
,12296.3,18722.2,16996.3,31079.9,54826.2,73688.3,37019.4,16520.8,15757.3,15230.4,14308.7,12571.8
,12307.5,18772.5,17001.6,31220.9,54915.1,73767.3,37135.2,16597.6,15758.7,15267.3,14311.4,12584
,12333.3,18856.2,17020.2,31282.3,54916.2,74030.6,37194.2,16620,15774.3,15271.6,14325.9,12584.9
,12335.6,18936.3,17038.2,31289.3,55008.3,74140.7,37451.7,16626.5,15789.9,15292.4,14326.1,12600.4
,12337.2,19037.6,17069.9,31353,55035.7,74324.5,37457.5,16673.6,15794.1,15331.8,14349,12608.5
,12372.7,19206.4,17175.5,31358.2,55109.4,74390.1,37502.1,16691.6,15803.2,15354.3,14364.4,12631.3
,12394.2,19217.3,17237.2,31399.5,55112.3,74408.8,37552.1,16694.2,15870.9,15367.5,14397.1,12646.2
,12396.4,19262.9,17273.8,31445.1,55224.1,74579.5,37697.9,16706,15881.2,15388.3,14410.2,12655.9
,12399.9,19358.8,17304.2,31603.7,55496.5,74681.5,37715.9,16707.3,15948,15389.3,14426,12665.6
,12427.2,19485.7,17342.4,31632.4,55652.4,74755.1,37758.9,16757,15959.9,15433.6,14453.5,12667.9
,12439.9,19741.9,17353.5,31663.4,55744.7,74934.6,38046.9,16777.6,15972.8,15443.5,14463,12681.5
,12442.8,19904.3,17363.8,31673.5,55893.5,74939.8,38158.9,16816.6,16033.1,15444.4,14504.6,12685.7
,12461.2,20177.5,17382.3,32169.8,55932,75012.2,38248.1,16834.6,16109.4,15450.4,14687.5,12688.1
,12465.8,20236.1,17385.9,32169.9,55967.4,75026.6,38260.6,16859.6,16135.7,15462.8,14694,12710
,12467.3,21159.6,17428.4,32222.6,55981.8,75110.5,38365.1,16946,16183.2,15487.7,14710.6,12728.3
,12478.5,21408.1,17436.5,32269.9,55994.1,75289,38428.6,16947.9,16185.2,15499.6,14710.8,12734.1
,12483.1,21489.3,17450.3,32278.4,55995.6,75663,38603.5,16960.8,16246.4,15537.2,14845.9,12755.6
,12483.2,21562.1,17463.1,32399,56017.4,75756.2,38637.9,17108.7,16264.1,15567.9,14848.5,12760.9
,12519.9,22968,17471.3,32433.2,56040.4,75830.6,38712.1,17115.7,16267.7,15615.3,14874.1,12761
,12557,23701.8,17477.1,32436.2,56051.3,75945.2,38773.1,17169.2,16278.1,15682.5,14883.3,12786.5
,12559.2,27075.4,17543.7,32471.5,56083.5,75994.9,38798.5,17203.7,16279.8,15723.6,14946.5,12839.8
,12567.6,29998,17552.8,32651.8,56215.2,76237.2,38811.3,17206.7,16284.7,15755.6,14947.9,12847.9
,12568.3,,17571.6,32786.6,56239.7,76356.9,38967.7,17214.8,16343.2,15804.4,14966,12858.7
,12569.4,,17674.9,32835.2,56278.3,76481.3,39079.5,17231.2,16360.3,15905.6,15012.3,12882.3
,12572.6,,17741.3,32954.5,56345.7,76629.8,39170,17288,16393.2,15958.8,15021.5,12899.5
,12654.2,,17805.4,32986.6,56512.7,77058.8,39356.1,17330.5,16444.9,15976.1,15057.2,12906.9
,12658,,17817.6,33015,56683.5,77063.5,39357.6,17341.9,16548.4,16004.2,15106.2,12933.6
,12673.5,,17891.9,33312.6,56702.1,77494.8,39612.7,17396,16577.7,16019.1,15107.5,12968.1
,12674.7,,18002.5,33365.4,56747.7,77540.4,39622.8,17419.7,16592.3,16037.8,15108.9,12972.6
,12674.9,,18005,33880.1,56797.8,77548.1,39781.1,17428.5,16598.1,16062.3,15130.6,13005.9
,12679.1,,18016.9,33923.3,56946,77555.8,39987.7,17441.4,16645,16099.4,15132.8,13007
,12680.4,,18052.6,33932.6,57150.4,77716.2,40316.2,17474.3,16772.6,16146.1,15134,13016.9
,12700.2,,18126.6,33942.1,57160.6,78002,40366.4,17501.7,16977.9,16162.2,15209.5,13023.2
,12708.1,,18190.7,33972.8,57207,78041,40371.5,17502.2,16995.9,16199.7,15247.4,13049.8
,12710.4,,18234.7,33986.9,57377.9,78997.5,40451.3,17514.6,17089.4,16208.6,15288.6,13105.9
,12749.5,,18250.5,34126.4,57608.1,79005.4,40530,17528.1,17128.7,16285.1,15317.3,13107.7
,12772.9,,18278.5,34519.4,57876.4,79471.9,40620.3,17554.8,17150.7,16301.5,15410.3,13109.2
,12811.5,,18356.9,34582.5,57903.8,79780,40724.5,17578.4,17157.7,16335.1,15414.4,13124.7
,12812.4,,18380,34633.5,57918.1,79890.8,40926.4,17632.5,17171,16346.4,15662.8,13137.6
,12815.7,,18418.6,34634.3,58274.2,79972.4,41002,17679.5,17218.9,16362.6,15665.4,13202.4
,12822.6,,18425,34740.1,58295.1,80292.5,41019.2,17774,17321,16394.5,15671.5,13208.1
,12829.2,,18449,34789.7,58527.2,80316.8,41074.4,17866.6,17408.5,16406.4,15713.9,13287.6
,12871,,18465.8,34794.8,58756.7,80426.5,41210.8,17911.3,17512.9,16437.2,15722.2,13318.6
,12909,,18469.6,34825.6,59002.7,80619.3,41841,17953.7,17550.9,16462,15760.4,13326.1
,12951.7,,18471.2,34934.9,59108,80989.3,41958.6,18041.2,17558.4,16507.8,15772.7,13335.7
,12954,,18526.1,34974.3,59159.3,80997.7,41996.9,18054.4,17588.3,16522.9,15797,13339.7
,12994.1,,18529.9,35071.2,59412.7,81170.3,42040.6,18064.3,17588.3,16529.1,15814.3,13371
,13052.8,,18554.6,35121.2,59718.7,81210.3,42077.2,18090.4,17643.7,16563,15863.9,13396.4
,13091.4,,18586.9,35235.2,59863.9,81290.7,42168.2,18152.1,17789.9,16617,15964.7,13439.7
,13096.4,,18587.3,35387.6,59876.7,81573.7,42179.7,18245.1,17797.2,16626.5,15970.6,13475.1
,13170.3,,18638,35399.5,59960.1,82197.4,42207.7,18254,17817.2,16644.9,15979.1,13511.5
,13204.4,,18687.8,35414.4,60034.2,82288.5,42591.5,18306.3,17821.9,16652,15992.6,13515.4
,13228.3,,18701.7,35463.8,60382.8,82418.7,42621.1,18412.9,17933.8,16742.7,16000.8,13518.1
,13230.5,,18712.6,35611.8,60476.9,82516.9,42777.4,18469.9,18139,16791.9,16038.2,13552.1
,13233.1,,18730.5,35614.1,60575,83088.4,42901.6,18500.7,18386.4,16833.5,16216.3,13555.2
,13258.7,,18765.4,35623.9,60744.4,83341.8,43064.7,18651.2,18464,16911.6,16231.2,13569.5
,13276.2,,18801.2,35746.6,60797.7,83545,43082.2,18662.7,18599.9,16923.1,16395,13585.5
,13302.9,,18834.4,35754.5,61240.9,83785.7,43161.7,18663.9,18653,16990.3,16479.1,13587.1
,13330.5,,18840,35834.4,61298.9,83863.1,43286.8,18702.7,18790.4,17064.7,16582.9,13609.7
,13331.2,,18863.9,35940.5,61361,83868.5,43304.7,18715,18791.7,17076.4,16604.1,13635.5
,13362.3,,18868.7,36058.9,61578.8,84234.1,43484,18809.8,18912.2,17080.2,16633.1,13645.1
,13382.8,,18886.5,36078.9,61613.4,84311.4,43537.6,18854.6,19004.9,17113.1,16652.2,13649.7
,13406.7,,19004.1,36307.3,61668.3,84312.8,43738.2,18899.2,19005.6,17138.6,16669.9,13700.5
,13411.4,,19083,36373.3,61938.9,84619.6,44189.9,19009.1,19021.7,17217.1,16694,13720
,13412.4,,19172.3,36413.5,62170.6,84633.7,44439.7,19020.9,19042.6,17282.6,16781.3,13721.5
,13425.7,,19286.2,36484.6,62172.5,85094.9,44556.3,19026.7,19101.4,17295.2,16864.7,13744.3
,13433.1,,19332.2,36521.4,62272.7,85134.7,44586.8,19031.5,19310.5,17334.5,16898.9,13754
,13436.2,,19355.3,36620,62359,85515.9,45133.5,19045.2,19752.7,17434.5,17104.3,13780.9
,13476.2,,19439.1,36781.4,62430.7,85947.9,45209.3,19052.3,19831.7,17435.5,17297.3,13796.9
,13496.9,,19455.8,36791.8,62446.3,86067.1,45345.5,19079.3,19946.8,17500.3,17334.3,13798.7
,13550.1,,19465.7,36897.5,62940.2,86337.2,45489.4,19088.4,20025.7,17538.5,17355.9,13802.4
,13562.9,,19515.1,37137.5,62944.8,86456.9,45556.4,19091.2,20098.9,17557.8,17378.1,13820.6
,13578.1,,19561.4,37142.2,63058.6,87298.2,45721.4,19143.7,20188.4,17560.7,17408.9,13837.3
,13612.8,,19570.5,37237,63139.4,87912,45759.4,19172.6,20391.1,17590.2,17445.8,13840
,13624.9,,19574.6,37238.4,63162.2,88084.8,45760,19295.9,20494.9,17595.6,17498.1,13849.9
,13640.6,,19588.7,37297.5,63283,88192.1,46004.9,19304.9,20595.3,17637.4,17575.1,13861.4
,13673.6,,19589.7,37454.4,63597.6,88409.4,46058.8,19486.7,20798.4,17650.9,17602.9,13898.6
,13688.7,,19623.4,37583,64030.5,89427.2,46072,19614.3,20929.6,17660.8,17676.7,13911.4
,13723.8,,19822.5,38440.9,64065.4,90390.6,46114.9,19650.7,20963.4,17676.4,17681.3,13935.6
,13725.8,,19916.5,38716.9,64071,90421.4,46167.4,20052.5,21051.5,17691,17705.8,13953
,13761.3,,19921.4,38956.9,64984.6,90493.9,46172.8,20155.6,21431.3,17804.3,17780.1,13953.9
,13784.3,,20005.3,39021.2,65210.1,90597.7,46356.7,20195.8,21489.7,17841.1,17792.1,13970.2
,13786,,20021.8,39841.9,65228.7,90793.4,46487.9,20210.7,21599.8,17902.3,18005.3,13994.7
,13794.4,,20165,39901.4,65991.3,90954.4,46752.4,20349.1,21729.7,17914.3,18324.3,14069.5
,13810.9,,20322,39939.9,66559.4,91005.5,46869.2,20366.4,21906.8,17928.2,18422.1,14084.1
,13825.3,,20365.8,39947.4,67159.2,91296.4,47066,20374.3,22020.1,17950.4,18490,14165.5
,13833.4,,20542.3,40098.8,67315.7,91366.6,47355.8,20440.9,22152.4,18034,18596,14167.7
,13860.2,,20621.6,40704.3,67349,91449.4,47828.7,20494.8,23366,18143.4,18626.7,14268.9
,13937,,20621.8,41342.7,68054.3,91662.3,47860.6,20567,23498.9,18164,18645.2,14270.1
,13946.2,,20638.6,41604.3,68057.8,92540.8,47936.1,20569.6,23808.1,18214.2,18645.8,14279.4
,13959.7,,20737.6,42236.7,68455,93136,48125.7,20599.3,23926.4,18283.2,18681.1,14300.2
,14115.3,,20742.4,42789.1,69318.1,94716.3,48168,20639.7,24288,18387.2,18770.6,14430.4
,14116.6,,20795.8,43024,69409.6,94832.3,48247,20670.3,24942.8,18505.2,18956.1,14484.3
,14124.1,,20831,43055.9,70200.4,95167.9,48869.7,20807.7,25024.8,18535.4,19211.5,14507.1
,14139.5,,20882.6,43497.2,70817.9,95481.3,49235.5,20979.2,25092,18616.5,19337.8,14525.7
,14191.2,,20906.3,45375.4,70968.7,96780.5,49284.2,21225,25241.9,18638.5,19482.5,14533.2
,14213.1,,21019.2,45433,71257.1,97195.3,49316.9,21325.5,25619.2,18659.3,19600.4,14586.1
,14216.1,,21174.4,45929.9,71643.5,97905.5,49480.4,21356.1,25702.3,18696.2,19908.8,14650.7
,14275.5,,21257.9,46713.3,72055.4,99751.1,49571.3,21424.8,26182.1,18710.4,20301.1,14794.4
,14275.7,,21356.1,50409.8,72234.6,99805.5,50309.5,21541.6,26261,18773.9,20415,14805.1
,14291.4,,21462.9,52279.1,72410.3,99963.8,50435.4,21610.9,26577.4,18817.1,20451.9,14823.2
,14301.7,,21468.2,52832.8,73101.9,100959,50982,21624.1,26943.8,18853.3,20525.7,14887.2
,14304.6,,21685,53001.6,73148.6,101578,51496.1,22184.6,27015.1,18905.5,20666.6,14969.7
,14320.7,,21799.9,54031.4,73163.6,101859,51847,22238.4,27079.7,19037,21025.8,14985.7
,14330.5,,21856.6,54485.6,73689.4,104980,52080.2,22454.2,27301.2,19168.5,21105.3,15000.3
,14367.9,,21890.9,54946.7,73813.2,105485,52670.3,22494.8,28899.1,19183.6,21387.9,15019.4
,14419.2,,22004.8,55921.8,74269.4,108133,53439.1,22496.2,30522.8,19227,23430.5,15048.8
,14459.4,,22013.1,56529.2,74308.3,108289,53496.4,22510.1,30822.4,19251.3,24054.3,15069.6
,14474.9,,22038.1,57001.6,74605.4,109542,54363.9,22536.3,32318,19251.9,24059.5,15090.1
,14563.5,,22056.6,62371.2,74646.6,113072,55098.4,22771.7,34307.5,19275.5,24452.1,15152.6
,14647.3,,22130.4,62720.2,74957.2,113603,55635.6,22782.1,34961.8,19339.2,24856.6,15170.4
,14655.2,,22199.7,64632.1,75058.3,191304,58280.7,22980.7,35617.9,19355.3,30505.5,15201
,14675.5,,22204.1,,75673.8,,59115,23021.8,,19638.8,,15238.1
,14683.3,,22349,,75796,,59442.4,23062.6,,19839.1,,15311
,14763.3,,22661.5,,75829.6,,59584,23133.1,,19846.2,,15335.3
,14854.2,,22765.2,,76175.3,,60435.5,23149.4,,20026.9,,15365.6
,14870.5,,22920.5,,76291.7,,61013.7,23264.4,,20240.5,,15383.2
,14883.5,,22960,,77109.3,,61179.4,23328.4,,20255.8,,15500.5
,14920.5,,23494.1,,77136.9,,61418.7,23421.7,,20277.5,,15551.3
,15009.3,,23544,,77287.5,,61657.9,23422.1,,20307.7,,15592.5
,15069.9,,23575.9,,77327.1,,61725.6,23453.7,,20355.8,,15600.5
,15077.9,,23638.9,,77441.6,,61763.3,23504.4,,20381.1,,15641.4
,15112,,23641.8,,78668.3,,62638.2,23561.4,,20697,,15707.1
,15124.4,,23655.8,,78832.5,,63081,23763.2,,20725.1,,15936.5
,15165.8,,23683,,78904.1,,63253.4,23850.9,,20838.5,,15955
,15221.3,,23800.2,,79054.1,,63964.8,24158.5,,20838.8,,15962.6
,15235.3,,23957.2,,79090.5,,64024.4,24176.9,,21063.6,,15998.5
,15266.3,,23960.2,,79468.1,,64542.1,24193.5,,21127.3,,16003.6
,15302.6,,23965,,79639.4,,64578.1,24332.2,,21255.8,,16011.6
,15310.6,,23972.4,,80153.2,,64657.2,24386.1,,21331.8,,16031.4
,15355,,24059.6,,80438.2,,65163.6,24481.6,,21346.6,,16068.7
,15356,,24128.9,,80580.1,,65198,24607.4,,21562.9,,16102.1
,15381.9,,24131.7,,80646.4,,65236.8,24633.4,,22101.1,,16120.4
,15392.3,,24225.3,,80744.5,,65597.5,24825.5,,22143.9,,16128.2
,15428.8,,24243.1,,80874.2,,65963.1,24923.8,,22211.8,,16241.8
,15459.3,,24285.5,,81365.3,,66462.2,25064.1,,22511.2,,16263.8
,15466.8,,24300.1,,81511,,66509.6,25154.9,,22726.7,,16298.7
,15679,,24363.2,,81863.4,,66863.3,25285.4,,22903.6,,16304
,15766.4,,24378.2,,82384.6,,67650.8,25324.5,,23391.7,,16411.9
,15864,,24612,,82557.1,,68007.5,25396.5,,23494.5,,16454.9
,15885,,24624.2,,83283.7,,68210.3,25438.5,,23559.3,,16670.9
,16038.6,,24991.9,,83576.9,,68261.8,26019,,24209.8,,16687.2
,16089.2,,24992.8,,84395.5,,68504.6,26421,,24272.7,,16735.5
,16092.2,,25289,,85151.7,,68571,26456.5,,24820.7,,16836
,16092.4,,25347,,85978.7,,69299.4,26576.1,,24976.8,,16846
,16101.7,,25437.9,,88436.7,,69406.6,26975.9,,25242.7,,16856.9
,16128.3,,25818,,88516.4,,69504.5,27134.5,,26466.2,,16857.8
,16472.4,,25831.7,,89187,,69957.4,27598.4,,27139.3,,17016.5
,16499.1,,26083.6,,89315.4,,70034.9,27658.3,,27156.7,,17087.4
,16517.2,,26201.8,,95347.1,,70060.6,27677.9,,27623,,17222.3
,16549.4,,26205,,106359,,72388.6,28577.2,,28651.1,,17383.5
,16692.7,,26307.3,,106713,,72530.9,29090.5,,29413.8,,18093.7
,16724.9,,26767.3,,107397,,73850.9,29354.3,,31276.5,,18333.8
,16755.7,,26804.5,,108016,,74123.1,29656.1,,32179.2,,19129.5
,16855,,26838.7,,109652,,75536.1,29665.3,,32209.8,,19221.3
,16986.2,,27282.6,,113405,,76225.3,31686.2,,32527.4,,19287.4
,17253.4,,27297.8,,114947,,78616.8,32088.9,,35595.2,,19332.5
,17312.1,,28610.6,,117766,,78804.5,32315.6,,39822.3,,19841.1
,17472.3,,29454.9,,122737,,80495.5,32726.5,,49099.4,,20719.5
,17957.4,,32113.7,,122884,,82359.7,33566,,49324.8,,20834.7
,18189.5,,32843.8,,123978,,94828.8,33742,,53363.6,,21571.9
,19118.9,,40077.4,,124294,,96552.6,34024.7,,61617.2,,21617.9
,19315.2,,42989.8,,182646,,99050.4,34531.9,,80538.3,,26301.2
